timestamp,attack.type,request.url,request.method,request.headers.authorization,request.headers.user-agent,request.headers.x-api-tran-id,request.headers.x-api-type,request.headers.x-csrf-token,request.headers.cookie,request.headers.set_cookie,request.headers.content-type,request.headers.content-length,request.body,response.headers.x-api-tran-id,response.headers.content-type,response.body,response.status
2025-03-16T15:47:30.536Z,,http://localhost:3000/api/v2/mgmts/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SVNMAXLQNHEYR2X,,,,,application/x-www-form-urlencoded,168,"{""grant_type"":""client_credentials"",""client_id"":""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca"",""client_secret"":""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o"",""scope"":""manage""}",anya123456SVNMAXLQNHEYR2X,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1tYW5hZ2VtZW50Il0sImp0aSI6IjVkZDdlMjUwLTIyNzktNGFiNS1hYmUwLTczMTQzYmM0MWYzYSIsImlhdCI6MTc0MjE0MDA1MCwiZXhwIjoxNzQyMTQzNjUwLCJzY29wZSI6WyJtYW5hZ2UiXX0.xXRHj8ObFg6yAYLlee1cD0cqTkv5k4adkLeRGQ8XPGk"",""expires_in"":3600,""scope"":""manage"",""timestamp"":""20250316154730""}",200
2025-03-16T15:47:30.622Z,,http://localhost:3000/api/v2/mgmts/orgs?search_timestamp=20250316154730,GET,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1tYW5hZ2VtZW50Il0sImp0aSI6IjVkZDdlMjUwLTIyNzktNGFiNS1hYmUwLTczMTQzYmM0MWYzYSIsImlhdCI6MTc0MjE0MDA1MCwiZXhwIjoxNzQyMTQzNjUwLCJzY29wZSI6WyJtYW5hZ2UiXX0.xXRHj8ObFg6yAYLlee1cD0cqTkv5k4adkLeRGQ8XPGk,Mozilla/5.0,anya123456SGRJ3AD3P1JVX5H,,,,,application/json;charset=UTF-8,,"""""",anya123456SGRJ3AD3P1JVX5H,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""20250316154730"",""org_cnt"":2,""org_list"":[{""id"":""4038a0f9-c51a-4578-b5e7-a3a525bd6135"",""name"":""Bond Bank"",""opType"":""I"",""orgCode"":""bond123456"",""orgType"":""01"",""authType"":""01"",""industry"":""bank"",""serialNum"":""bondserial00"",""createdAt"":""2025-02-12T07:14:10.661Z"",""updatedAt"":""2025-02-12T07:14:10.661Z""},{""id"":""441d9a01-ef41-494f-8743-c55f269827d9"",""name"":""Anya Bank"",""opType"":""I"",""orgCode"":""anya123456"",""orgType"":""01"",""authType"":""01"",""industry"":""bank"",""serialNum"":""anyaserial00"",""createdAt"":""2025-02-12T07:14:09.343Z"",""updatedAt"":""2025-02-12T07:14:09.343Z""}]}",200
2025-03-16T15:47:30.801Z,,http://localhost:3000/api/oauth/2.0/token,POST,,Mozilla/5.0,anya123456S9DKIG5KKEUV747,,,,,application/x-www-form-urlencoded,164,"{""grant_type"":""client_credentials"",""client_id"":""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca"",""client_secret"":""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o"",""scope"":""ca""}",anya123456S9DKIG5KKEUV747,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSJdLCJqdGkiOiJkNTdmNjhmMC00MGIyLTQ1M2MtOWY4Ny03OTg2MTdkMDE2NzIiLCJpYXQiOjE3NDIxNDAwNTAsImV4cCI6MTc0MjE0MzY1MCwic2NvcGUiOlsiY2EiXX0.z-Lr-KcH4rI6hb7MzcOZcg5FDdnL8O9k0g_din9m3b4"",""expires_in"":3600,""scope"":""ca"",""issued_at"":1742140050}",200
2025-03-16T15:47:33.169Z,,http://localhost:3000/api/ca/sign_request,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSJdLCJqdGkiOiJkNTdmNjhmMC00MGIyLTQ1M2MtOWY4Ny03OTg2MTdkMDE2NzIiLCJpYXQiOjE3NDIxNDAwNTAsImV4cCI6MTc0MjE0MzY1MCwic2NvcGUiOlsiY2EiXX0.z-Lr-KcH4rI6hb7MzcOZcg5FDdnL8O9k0g_din9m3b4,Mozilla/5.0,anya123456SEWG2XO2BY35DG0,,,,,application/json;charset=UTF-8,952,"{""sign_tx_id"":""anya123456_certauth00_20250316154732_anyaserial00"",""user_ci"":""NTA4MTQ4"",""real_name"":""Trenton Hudson"",""phone_num"":""+821086107643"",""request_title"":""Request for Consent to Use Personal Information for Marketing"",""device_code"":""TB"",""device_browser"":""WB"",""return_app_scheme_url"":""https://anya-bank.com/return"",""consent_type"":""1"",""consent_cnt"":3,""consent_list"":[{""tx_id"":""MD_anya123456_bond123456_ra20250003_certauth00_20250316154732_XXAB00490000"",""consent_title"":""Consent Request for Transmission"",""consent"":""Y29uc2VudC0wMDM="",""consent_len"":16},{""tx_id"":""MD_anya123456_bond123456_ra20250003_certauth00_20250316154732_XXAB00490001"",""consent_title"":""Consent to Collection and Use of Personal Information"",""consent"":""Y29uc2VudC0wMDI="",""consent_len"":16},{""tx_id"":""MD_anya123456_bond123456_ra20250003_certauth00_20250316154732_XXAB00490002"",""consent_title"":""Consent to Provide Personal Information"",""consent"":""Y29uc2VudC0wMDM="",""consent_len"":16}]}",anya123456SEWG2XO2BY35DG0,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Electronic signature request successful, cert_tx_id has been provided."",""sign_ios_app_scheme_url"":""mydataauth://auth?tx_id=20250316154732b9c04833a68841e29dbfa6cc6a"",""sign_aos_app_scheme_url"":""mydataauth://auth?tx_id=20250316154732b9c04833a68841e29dbfa6cc6a"",""sign_web_url"":""https://mydataauth.com/auth?tx_id=20250316154732b9c04833a68841e29dbfa6cc6a"",""cert_tx_id"":""20250316154732b9c04833a68841e29dbfa6cc6a""}",200
2025-03-16T15:47:37.575Z,CookieInjection,http://localhost:3000/api/ca/sign_result,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSJdLCJqdGkiOiJkNTdmNjhmMC00MGIyLTQ1M2MtOWY4Ny03OTg2MTdkMDE2NzIiLCJpYXQiOjE3NDIxNDAwNTAsImV4cCI6MTc0MjE0MzY1MCwic2NvcGUiOlsiY2EiXX0.z-Lr-KcH4rI6hb7MzcOZcg5FDdnL8O9k0g_din9m3b4,Mozilla/5.0,anya123456SQHYPBDSKT8OIOA,,,isAdmin=true; HttpOnly,,application/json;charset=UTF-8,122,"{""sign_tx_id"":""anya123456_certauth00_20250316154732_anyaserial00"",""cert_tx_id"":""20250316154732b9c04833a68841e29dbfa6cc6a""}",anya123456SQHYPBDSKT8OIOA,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""signed_consent_cnt"":3,""signed_consent_list"":[{""signed_consent_len"":212,""signed_consent"":""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURNPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTZUMTU6NDc6MzcuMzkxWiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9"",""tx_id"":""MD_anya123456_bond123456_ra20250003_certauth00_20250316154732_XXAB00490000"",""user_id"":""e3ca5e38-9089-4f68-aaea-60229fd0a33a"",""certificate_id"":""6f01bcc7-82a9-4475-afc4-7413b5be3d7a""},{""signed_consent_len"":212,""signed_consent"":""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURJPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTZUMTU6NDc6MzcuMzkxWiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9"",""tx_id"":""MD_anya123456_bond123456_ra20250003_certauth00_20250316154732_XXAB00490001"",""user_id"":""e3ca5e38-9089-4f68-aaea-60229fd0a33a"",""certificate_id"":""6f01bcc7-82a9-4475-afc4-7413b5be3d7a""},{""signed_consent_len"":212,""signed_consent"":""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURNPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTZUMTU6NDc6MzcuMzkxWiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9"",""tx_id"":""MD_anya123456_bond123456_ra20250003_certauth00_20250316154732_XXAB00490002"",""user_id"":""e3ca5e38-9089-4f68-aaea-60229fd0a33a"",""certificate_id"":""6f01bcc7-82a9-4475-afc4-7413b5be3d7a""}]}",200
2025-03-16T15:47:45.187Z,DirectoryTraversal,http://localhost:3000/api/v2/mgmts/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SHLIUENUIRKED2B,,,,../../../etc/passwd,application/x-www-form-urlencoded,168,"{""grant_type"":""client_credentials"",""client_id"":""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca"",""client_secret"":""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o"",""scope"":""manage""}",anya123456SHLIUENUIRKED2B,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1tYW5hZ2VtZW50Il0sImp0aSI6IjllYzhlNWYzLWEzZDQtNDE1OC1iMmIxLWMxZjYxOTE2YWZiNCIsImlhdCI6MTc0MjE0MDA2NSwiZXhwIjoxNzQyMTQzNjY1LCJzY29wZSI6WyJtYW5hZ2UiXX0.SyRwvywVm4XWOUhkMJVXjPgY2yqgmgY6VQhpBnHhzg0"",""expires_in"":3600,""scope"":""manage"",""timestamp"":""20250316154745""}",200
2025-03-16T15:47:45.252Z,DirectoryTraversal,http://localhost:3000/api/v2/mgmts/orgs?search_timestamp=20250316154745,GET,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1tYW5hZ2VtZW50Il0sImp0aSI6IjllYzhlNWYzLWEzZDQtNDE1OC1iMmIxLWMxZjYxOTE2YWZiNCIsImlhdCI6MTc0MjE0MDA2NSwiZXhwIjoxNzQyMTQzNjY1LCJzY29wZSI6WyJtYW5hZ2UiXX0.SyRwvywVm4XWOUhkMJVXjPgY2yqgmgY6VQhpBnHhzg0,Mozilla/5.0,anya123456SWGOMTTDG1XTNM6,,,../../../../etc/hosts,,application/json;charset=UTF-8,,"""""",anya123456SWGOMTTDG1XTNM6,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""20250316154745"",""org_cnt"":2,""org_list"":[{""id"":""4038a0f9-c51a-4578-b5e7-a3a525bd6135"",""name"":""Bond Bank"",""opType"":""I"",""orgCode"":""bond123456"",""orgType"":""01"",""authType"":""01"",""industry"":""bank"",""serialNum"":""bondserial00"",""createdAt"":""2025-02-12T07:14:10.661Z"",""updatedAt"":""2025-02-12T07:14:10.661Z""},{""id"":""441d9a01-ef41-494f-8743-c55f269827d9"",""name"":""Anya Bank"",""opType"":""I"",""orgCode"":""anya123456"",""orgType"":""01"",""authType"":""01"",""industry"":""bank"",""serialNum"":""anyaserial00"",""createdAt"":""2025-02-12T07:14:09.343Z"",""updatedAt"":""2025-02-12T07:14:09.343Z""}]}",200
2025-03-16T15:47:48.453Z,,http://localhost:3000/api/v2/mgmts/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SXH5PKSOTBTYR0P,,,,,application/x-www-form-urlencoded,168,"{""grant_type"":""client_credentials"",""client_id"":""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca"",""client_secret"":""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o"",""scope"":""manage""}",anya123456SXH5PKSOTBTYR0P,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1tYW5hZ2VtZW50Il0sImp0aSI6IjhkYjViMDg2LTkxY2UtNDgxMS05OWVmLTcxODVmNDFjZWRjMSIsImlhdCI6MTc0MjE0MDA2OCwiZXhwIjoxNzQyMTQzNjY4LCJzY29wZSI6WyJtYW5hZ2UiXX0.7Yf8yQtpYsb9lm9RhQ0rBX1Tre40IpMR7EediVBVt2M"",""expires_in"":3600,""scope"":""manage"",""timestamp"":""20250316154748""}",200
2025-03-16T15:47:48.528Z,,http://localhost:3000/api/v2/mgmts/orgs?search_timestamp=20250316154748,GET,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1tYW5hZ2VtZW50Il0sImp0aSI6IjhkYjViMDg2LTkxY2UtNDgxMS05OWVmLTcxODVmNDFjZWRjMSIsImlhdCI6MTc0MjE0MDA2OCwiZXhwIjoxNzQyMTQzNjY4LCJzY29wZSI6WyJtYW5hZ2UiXX0.7Yf8yQtpYsb9lm9RhQ0rBX1Tre40IpMR7EediVBVt2M,Mozilla/5.0,anya123456SGVSK3NERTGLSME,,,,,application/json;charset=UTF-8,,"""""",anya123456SGVSK3NERTGLSME,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""20250316154748"",""org_cnt"":2,""org_list"":[{""id"":""4038a0f9-c51a-4578-b5e7-a3a525bd6135"",""name"":""Bond Bank"",""opType"":""I"",""orgCode"":""bond123456"",""orgType"":""01"",""authType"":""01"",""industry"":""bank"",""serialNum"":""bondserial00"",""createdAt"":""2025-02-12T07:14:10.661Z"",""updatedAt"":""2025-02-12T07:14:10.661Z""},{""id"":""441d9a01-ef41-494f-8743-c55f269827d9"",""name"":""Anya Bank"",""opType"":""I"",""orgCode"":""anya123456"",""orgType"":""01"",""authType"":""01"",""industry"":""bank"",""serialNum"":""anyaserial00"",""createdAt"":""2025-02-12T07:14:09.343Z"",""updatedAt"":""2025-02-12T07:14:09.343Z""}]}",200
2025-03-16T15:47:48.686Z,,http://localhost:3000/api/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SM4HI5627OUWHWP,,,,,application/x-www-form-urlencoded,164,"{""grant_type"":""client_credentials"",""client_id"":""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca"",""client_secret"":""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o"",""scope"":""ca""}",anya123456SM4HI5627OUWHWP,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSJdLCJqdGkiOiI4NGU1NDFkNy03Y2Q4LTRlOTAtOGQ5OC02YzhkNzMyZDllNDciLCJpYXQiOjE3NDIxNDAwNjgsImV4cCI6MTc0MjE0MzY2OCwic2NvcGUiOlsiY2EiXX0.x0hSpVe5WFCAqpVSpeXT5kaWoi8sOXnf7d6lhY8yzdQ"",""expires_in"":3600,""scope"":""ca"",""issued_at"":1742140068}",200
2025-03-16T15:47:51.048Z,,http://localhost:3000/api/ca/sign_request,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSJdLCJqdGkiOiI4NGU1NDFkNy03Y2Q4LTRlOTAtOGQ5OC02YzhkNzMyZDllNDciLCJpYXQiOjE3NDIxNDAwNjgsImV4cCI6MTc0MjE0MzY2OCwic2NvcGUiOlsiY2EiXX0.x0hSpVe5WFCAqpVSpeXT5kaWoi8sOXnf7d6lhY8yzdQ,Mozilla/5.0,anya123456S8Q1TFFCFVLBOGR,,,,,application/json;charset=UTF-8,956,"{""sign_tx_id"":""anya123456_certauth00_20250316154750_anyaserial00"",""user_ci"":""MzQ0NzQw"",""real_name"":""Brice Willms-Wisozk"",""phone_num"":""+821071299638"",""request_title"":""Request for Consent to Use Personal Information for Research"",""device_code"":""MO"",""device_browser"":""WB"",""return_app_scheme_url"":""https://anya-bank.com/return"",""consent_type"":""1"",""consent_cnt"":3,""consent_list"":[{""tx_id"":""MD_anya123456_bond123456_ra20250002_certauth00_20250316154750_XXAB00490000"",""consent_title"":""Consent Request for Transmission"",""consent"":""Y29uc2VudC0wMDE="",""consent_len"":16},{""tx_id"":""MD_anya123456_bond123456_ra20250002_certauth00_20250316154750_XXAB00490001"",""consent_title"":""Consent to Collection and Use of Personal Information"",""consent"":""Y29uc2VudC0wMDI="",""consent_len"":16},{""tx_id"":""MD_anya123456_bond123456_ra20250002_certauth00_20250316154750_XXAB00490002"",""consent_title"":""Consent to Provide Personal Information"",""consent"":""Y29uc2VudC0wMDI="",""consent_len"":16}]}",anya123456S8Q1TFFCFVLBOGR,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Electronic signature request successful, cert_tx_id has been provided."",""sign_ios_app_scheme_url"":""mydataauth://auth?tx_id=20250316154750e40cd50df35241cba2ef21d6ec"",""sign_aos_app_scheme_url"":""mydataauth://auth?tx_id=20250316154750e40cd50df35241cba2ef21d6ec"",""sign_web_url"":""https://mydataauth.com/auth?tx_id=20250316154750e40cd50df35241cba2ef21d6ec"",""cert_tx_id"":""20250316154750e40cd50df35241cba2ef21d6ec""}",200
2025-03-16T15:47:55.443Z,XSS,http://localhost:3000/api/ca/sign_result,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSJdLCJqdGkiOiI4NGU1NDFkNy03Y2Q4LTRlOTAtOGQ5OC02YzhkNzMyZDllNDciLCJpYXQiOjE3NDIxNDAwNjgsImV4cCI6MTc0MjE0MzY2OCwic2NvcGUiOlsiY2EiXX0.x0hSpVe5WFCAqpVSpeXT5kaWoi8sOXnf7d6lhY8yzdQ,Mozilla/5.0,anya123456SWL3KS432WH7NPR,,<script>alert(document.cookie)</script>,,,application/json;charset=UTF-8,122,"{""sign_tx_id"":""anya123456_certauth00_20250316154750_anyaserial00"",""cert_tx_id"":""20250316154750e40cd50df35241cba2ef21d6ec""}",anya123456SWL3KS432WH7NPR,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""signed_consent_cnt"":3,""signed_consent_list"":[{""signed_consent_len"":212,""signed_consent"":""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURFPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTZUMTU6NDc6NTUuMjY1WiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9"",""tx_id"":""MD_anya123456_bond123456_ra20250002_certauth00_20250316154750_XXAB00490000"",""user_id"":""fb652a0e-1758-460c-9a61-494e52b73201"",""certificate_id"":""ad1a0024-0c23-45dd-8dbd-8a0b071b3561""},{""signed_consent_len"":212,""signed_consent"":""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURJPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTZUMTU6NDc6NTUuMjY1WiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9"",""tx_id"":""MD_anya123456_bond123456_ra20250002_certauth00_20250316154750_XXAB00490001"",""user_id"":""fb652a0e-1758-460c-9a61-494e52b73201"",""certificate_id"":""ad1a0024-0c23-45dd-8dbd-8a0b071b3561""},{""signed_consent_len"":212,""signed_consent"":""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURJPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTZUMTU6NDc6NTUuMjY1WiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9"",""tx_id"":""MD_anya123456_bond123456_ra20250002_certauth00_20250316154750_XXAB00490002"",""user_id"":""fb652a0e-1758-460c-9a61-494e52b73201"",""certificate_id"":""ad1a0024-0c23-45dd-8dbd-8a0b071b3561""}]}",200
2025-03-16T15:48:00.708Z,XXE,http://localhost:3000/api/v2/mgmts/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SICN987RIYZEDWS,,,,,application/x-www-form-urlencoded,308,"{""grant_type"":""client_credentials"",""client_id"":""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca"",""client_secret"":""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o"",""scope"":""<!DOCTYPE foo [<!ELEMENT foo ANY ><!ENTITY xxe SYSTEM \""http://example.com/xxe\"" >]><foo>&xxe;</foo>""}",anya123456SICN987RIYZEDWS,application/json;charset=UTF-8,"{""code"":""2000"",""message"":""Invalid parameters provided: Invalid scope. Only \""manage\"" is allowed""}",400
2025-03-16T15:48:02.944Z,DirectoryTraversal,http://localhost:3000/api/v2/mgmts/oauth/2.0/token,POST,,../../../../etc/hosts,anya123456SRBVLNSB2RCPGPC,,,,,application/x-www-form-urlencoded,168,"{""grant_type"":""client_credentials"",""client_id"":""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca"",""client_secret"":""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o"",""scope"":""manage""}",anya123456SRBVLNSB2RCPGPC,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1tYW5hZ2VtZW50Il0sImp0aSI6ImZhNzdlMGFhLWI5NzktNGUwYi04YmIyLWNmMTc3NTZiZGM4NyIsImlhdCI6MTc0MjE0MDA4MiwiZXhwIjoxNzQyMTQzNjgyLCJzY29wZSI6WyJtYW5hZ2UiXX0.lUxQqNt581khj-kgXJ9s3pP1sCjd7q1dkcvVr0IYPyY"",""expires_in"":3600,""scope"":""manage"",""timestamp"":""20250316154802""}",200
