attack.type,request.url,request.method,request.header.authorization,request.headers.user-agent,request.header.x-api-tran-id,request.header.x-api-type,request.header.x-csrf-token,request.headers.cookie,request.headers.set_cookie,request.headers.content-type,request.headers.content-length,request.body,response.body,response.status
,http://localhost:3000/api/v2/mgmts/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SD2OBQVCCZICFHP,,,,,application/x-www-form-urlencoded,168,"""{\""grant_type\"":\""client_credentials\"",\""client_id\"":\""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca\"",\""client_secret\"":\""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o\"",\""scope\"":\""manage\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""token_type\"":\""Bearer\"",\""access_token\"":\""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjb21wcmVoZW5zaXZlLXBvcnRhbCIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiZTEzMWEzZDQtN2VhMi00NWZmLWEyZjgtYTIwZjNmZDZkNmIxIiwiZXhwIjoxNzQxNzY5MTgzLCJzY29wZSI6Im1hbmFnZSIsImlhdCI6MTc0MTc2NTU4M30.sTHAcH78_57vd_kOF9uIhiZjiJS0BQqxR1l9-fpiawk\"",\""expires_in\"":3600,\""scope\"":\""manage\"",\""timestamp\"":\""20250312074623\""}""",200
XXE,http://localhost:3000/api/v2/mgmts/orgs?search_timestamp=20250312074623,GET,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjb21wcmVoZW5zaXZlLXBvcnRhbCIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiZTEzMWEzZDQtN2VhMi00NWZmLWEyZjgtYTIwZjNmZDZkNmIxIiwiZXhwIjoxNzQxNzY5MTgzLCJzY29wZSI6Im1hbmFnZSIsImlhdCI6MTc0MTc2NTU4M30.sTHAcH78_57vd_kOF9uIhiZjiJS0BQqxR1l9-fpiawk,Mozilla/5.0,anya123456S54XOEZ2VBBWMRX,,,,"<foo xmlns:xi=""http://www.w3.org/2001/XInclude""><xi:include parse=""text"" href=""file:///etc/passwd""/></foo>",application/json,,"""\""\""""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""search_timestamp\"":\""20250312074623\"",\""org_cnt\"":2,\""org_list\"":[{\""id\"":\""4038a0f9-c51a-4578-b5e7-a3a525bd6135\"",\""name\"":\""Bond Bank\"",\""opType\"":\""I\"",\""orgCode\"":\""bond123456\"",\""orgType\"":\""01\"",\""authType\"":\""01\"",\""industry\"":\""bank\"",\""serialNum\"":\""bondserial00\"",\""createdAt\"":\""2025-02-12T07:14:10.661Z\"",\""updatedAt\"":\""2025-02-12T07:14:10.661Z\""},{\""id\"":\""441d9a01-ef41-494f-8743-c55f269827d9\"",\""name\"":\""Anya Bank\"",\""opType\"":\""I\"",\""orgCode\"":\""anya123456\"",\""orgType\"":\""01\"",\""authType\"":\""01\"",\""industry\"":\""bank\"",\""serialNum\"":\""anyaserial00\"",\""createdAt\"":\""2025-02-12T07:14:09.343Z\"",\""updatedAt\"":\""2025-02-12T07:14:09.343Z\""}]}""",200
XXE,http://localhost:3000/api/oauth/2.0/token,POST,,Mozilla/5.0,anya123456S0CQXVVEO8RNG3Q,,,,,application/x-www-form-urlencoded,278,"""{\""grant_type\"":\""client_credentials\"",\""client_id\"":\""<foo xmlns:xi=\\\""http://www.w3.org/2001/XInclude\\\""><xi:include parse=\\\""text\\\"" href=\\\""file:///etc/passwd\\\""/></foo>\"",\""client_secret\"":\""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o\"",\""scope\"":\""ca\""}""","""{\""code\"":\""2000\"",\""message\"":\""Invalid parameters provided\""}""",401
,http://localhost:3000/api/v2/mgmts/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SQ951BA56A5MO53,,,,,application/x-www-form-urlencoded,168,"""{\""grant_type\"":\""client_credentials\"",\""client_id\"":\""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca\"",\""client_secret\"":\""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o\"",\""scope\"":\""manage\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""token_type\"":\""Bearer\"",\""access_token\"":\""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjb21wcmVoZW5zaXZlLXBvcnRhbCIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiY2M1Y2JhY2ItODkzMy00Yjg4LWFmYzItNmVlNjRhZjE1ZTI5IiwiZXhwIjoxNzQxNzY5MTg0LCJzY29wZSI6Im1hbmFnZSIsImlhdCI6MTc0MTc2NTU4NH0.CziQaL7gekAqSHEOsGDmpLOAQw4Bx9nXbj_3JXDjRy8\"",\""expires_in\"":3600,\""scope\"":\""manage\"",\""timestamp\"":\""20250312074624\""}""",200
,http://localhost:3000/api/v2/mgmts/orgs?search_timestamp=20250312074624,GET,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjb21wcmVoZW5zaXZlLXBvcnRhbCIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiY2M1Y2JhY2ItODkzMy00Yjg4LWFmYzItNmVlNjRhZjE1ZTI5IiwiZXhwIjoxNzQxNzY5MTg0LCJzY29wZSI6Im1hbmFnZSIsImlhdCI6MTc0MTc2NTU4NH0.CziQaL7gekAqSHEOsGDmpLOAQw4Bx9nXbj_3JXDjRy8,Mozilla/5.0,anya123456S7BWXRYIGQ0PA6M,,,,,application/json,,"""\""\""""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""search_timestamp\"":\""20250312074624\"",\""org_cnt\"":2,\""org_list\"":[{\""id\"":\""4038a0f9-c51a-4578-b5e7-a3a525bd6135\"",\""name\"":\""Bond Bank\"",\""opType\"":\""I\"",\""orgCode\"":\""bond123456\"",\""orgType\"":\""01\"",\""authType\"":\""01\"",\""industry\"":\""bank\"",\""serialNum\"":\""bondserial00\"",\""createdAt\"":\""2025-02-12T07:14:10.661Z\"",\""updatedAt\"":\""2025-02-12T07:14:10.661Z\""},{\""id\"":\""441d9a01-ef41-494f-8743-c55f269827d9\"",\""name\"":\""Anya Bank\"",\""opType\"":\""I\"",\""orgCode\"":\""anya123456\"",\""orgType\"":\""01\"",\""authType\"":\""01\"",\""industry\"":\""bank\"",\""serialNum\"":\""anyaserial00\"",\""createdAt\"":\""2025-02-12T07:14:09.343Z\"",\""updatedAt\"":\""2025-02-12T07:14:09.343Z\""}]}""",200
,http://localhost:3000/api/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SEUXGU8CGSURC62,,,,,application/x-www-form-urlencoded,164,"""{\""grant_type\"":\""client_credentials\"",\""client_id\"":\""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca\"",\""client_secret\"":\""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o\"",\""scope\"":\""ca\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""token_type\"":\""Bearer\"",\""access_token\"":\""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiMWY5MWM3NTQtOGRhYi00NzQwLTkxNmEtZmY4ZDVlZWNiMTdlIiwiZXhwIjoxNzQxNzY5MTg1LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY1NTg1fQ.HL2_iR4uUVAPMlq3s47d6qX25YhPZCX_KYdB_dHVO2w\"",\""expires_in\"":3600,\""scope\"":\""ca\""}""",200
,http://localhost:3000/api/ca/sign_request,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiMWY5MWM3NTQtOGRhYi00NzQwLTkxNmEtZmY4ZDVlZWNiMTdlIiwiZXhwIjoxNzQxNzY5MTg1LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY1NTg1fQ.HL2_iR4uUVAPMlq3s47d6qX25YhPZCX_KYdB_dHVO2w,Mozilla/5.0,anya123456SETIS3EUE7JFB39,,,,,application/json,935,"""{\""sign_tx_id\"":\""anya123456_certauth00_20250312074628_bondserial00\"",\""user_ci\"":\""NjQzODEz\"",\""real_name\"":\""Judge Price\"",\""phone_num\"":\""+821011927364\"",\""request_title\"":\""Request for Consent to Use Personal Information\"",\""device_code\"":\""PC\"",\""device_browser\"":\""WB\"",\""return_app_scheme_url\"":\""https://anya-bank.com/return\"",\""consent_type\"":\""1\"",\""consent_cnt\"":3,\""consent_list\"":[{\""tx_id\"":\""MD_anya123456_bond123456_RA20250001_certauth00_20250312074628_XXAB00490000\"",\""consent_title\"":\""Consent Request for Transmission\"",\""consent\"":\""Y29uc2VudC0wMDI=\"",\""consent_len\"":16},{\""tx_id\"":\""MD_anya123456_bond123456_RA20250001_certauth00_20250312074628_XXAB00490001\"",\""consent_title\"":\""Consent to Collection and Use of Personal Information\"",\""consent\"":\""Y29uc2VudC0wMDE=\"",\""consent_len\"":16},{\""tx_id\"":\""MD_anya123456_bond123456_RA20250001_certauth00_20250312074628_XXAB00490002\"",\""consent_title\"":\""Consent to Provide Personal Information\"",\""consent\"":\""Y29uc2VudC0wMDE=\"",\""consent_len\"":16}]}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Electronic signature request successful, cert_tx_id has been provided.\"",\""sign_ios_app_scheme_url\"":\""mydataauth://auth?tx_id=anya123456\"",\""sign_aos_app_scheme_url\"":\""mydataauth://auth?tx_id=anya123456\"",\""sign_web_url\"":\""https://mydataauth.com/auth?tx_id=anya123456\"",\""cert_tx_id\"":\""20250312074628fed88cea90d147a284c4f3984c\""}""",200
,http://localhost:3000/api/ca/sign_result,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiMWY5MWM3NTQtOGRhYi00NzQwLTkxNmEtZmY4ZDVlZWNiMTdlIiwiZXhwIjoxNzQxNzY5MTg1LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY1NTg1fQ.HL2_iR4uUVAPMlq3s47d6qX25YhPZCX_KYdB_dHVO2w,Mozilla/5.0,anya123456S5QQJLEAEXB6NYP,,,,,application/json,122,"""{\""sign_tx_id\"":\""anya123456_certauth00_20250312074628_bondserial00\"",\""cert_tx_id\"":\""20250312074628fed88cea90d147a284c4f3984c\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""signed_consent_cnt\"":3,\""signed_consent_list\"":[{\""signed_consent_len\"":212,\""signed_consent\"":\""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURJPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTJUMDc6NDY6MzIuNzAxWiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9\"",\""tx_id\"":\""MD_anya123456_bond123456_RA20250001_certauth00_20250312074628_XXAB00490000\"",\""user_id\"":\""77607ef8-2ec6-4a69-9fe1-41a2c35c2999\"",\""certificate_id\"":\""e497a12b-7571-4b37-b86a-35da2b1515a7\""},{\""signed_consent_len\"":212,\""signed_consent\"":\""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURFPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTJUMDc6NDY6MzIuNzAyWiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9\"",\""tx_id\"":\""MD_anya123456_bond123456_RA20250001_certauth00_20250312074628_XXAB00490001\"",\""user_id\"":\""77607ef8-2ec6-4a69-9fe1-41a2c35c2999\"",\""certificate_id\"":\""e497a12b-7571-4b37-b86a-35da2b1515a7\""},{\""signed_consent_len\"":212,\""signed_consent\"":\""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURFPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTJUMDc6NDY6MzIuNzA0WiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9\"",\""tx_id\"":\""MD_anya123456_bond123456_RA20250001_certauth00_20250312074628_XXAB00490002\"",\""user_id\"":\""77607ef8-2ec6-4a69-9fe1-41a2c35c2999\"",\""certificate_id\"":\""e497a12b-7571-4b37-b86a-35da2b1515a7\""}]}""",200
,http://localhost:3000/api/v2/mgmts/oauth/2.0/token,POST,,Mozilla/5.0,anya123456S05HGCA6HARBCO2,,,,,application/x-www-form-urlencoded,168,"""{\""grant_type\"":\""client_credentials\"",\""client_id\"":\""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca\"",\""client_secret\"":\""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o\"",\""scope\"":\""manage\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""token_type\"":\""Bearer\"",\""access_token\"":\""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjb21wcmVoZW5zaXZlLXBvcnRhbCIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiNzVjMjc4ZjEtOGQ0OC00NGZjLTkyNTQtMjdhZjUyMDQ3YjlhIiwiZXhwIjoxNzQxNzY5MTk3LCJzY29wZSI6Im1hbmFnZSIsImlhdCI6MTc0MTc2NTU5N30.71PmEnVLQaxnXABJ_LPh5yz8GxEjf6yA0yUI9cUfuv0\"",\""expires_in\"":3600,\""scope\"":\""manage\"",\""timestamp\"":\""20250312074637\""}""",200
,http://localhost:3000/api/v2/mgmts/orgs?search_timestamp=20250312074637,GET,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjb21wcmVoZW5zaXZlLXBvcnRhbCIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiNzVjMjc4ZjEtOGQ0OC00NGZjLTkyNTQtMjdhZjUyMDQ3YjlhIiwiZXhwIjoxNzQxNzY5MTk3LCJzY29wZSI6Im1hbmFnZSIsImlhdCI6MTc0MTc2NTU5N30.71PmEnVLQaxnXABJ_LPh5yz8GxEjf6yA0yUI9cUfuv0,Mozilla/5.0,anya123456SWT6E9J3KAPXOIJ,,,,,application/json,,"""\""\""""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""search_timestamp\"":\""20250312074637\"",\""org_cnt\"":2,\""org_list\"":[{\""id\"":\""4038a0f9-c51a-4578-b5e7-a3a525bd6135\"",\""name\"":\""Bond Bank\"",\""opType\"":\""I\"",\""orgCode\"":\""bond123456\"",\""orgType\"":\""01\"",\""authType\"":\""01\"",\""industry\"":\""bank\"",\""serialNum\"":\""bondserial00\"",\""createdAt\"":\""2025-02-12T07:14:10.661Z\"",\""updatedAt\"":\""2025-02-12T07:14:10.661Z\""},{\""id\"":\""441d9a01-ef41-494f-8743-c55f269827d9\"",\""name\"":\""Anya Bank\"",\""opType\"":\""I\"",\""orgCode\"":\""anya123456\"",\""orgType\"":\""01\"",\""authType\"":\""01\"",\""industry\"":\""bank\"",\""serialNum\"":\""anyaserial00\"",\""createdAt\"":\""2025-02-12T07:14:09.343Z\"",\""updatedAt\"":\""2025-02-12T07:14:09.343Z\""}]}""",200
DirectoryTraversal,http://localhost:3000/api/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SRZWKQTXDISBAUS,,,,,application/x-www-form-urlencoded,145,"""{\""grant_type\"":\""client_credentials\"",\""client_id\"":\""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca\"",\""client_secret\"":\""../../../../etc/hosts\"",\""scope\"":\""ca\""}""","""{\""code\"":\""2000\"",\""message\"":\""Invalid parameters provided\""}""",401
,http://localhost:3000/api/v2/mgmts/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SXSBQHHOWV7GFPV,,,,,application/x-www-form-urlencoded,168,"""{\""grant_type\"":\""client_credentials\"",\""client_id\"":\""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca\"",\""client_secret\"":\""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o\"",\""scope\"":\""manage\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""token_type\"":\""Bearer\"",\""access_token\"":\""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjb21wcmVoZW5zaXZlLXBvcnRhbCIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiZDdlNGQyY2UtNTFlZC00OTY3LTgyODEtZjY0MDBlNWNmMDc2IiwiZXhwIjoxNzQxNzY5MTk4LCJzY29wZSI6Im1hbmFnZSIsImlhdCI6MTc0MTc2NTU5OH0.OwBIBO293IxIgZLZ9sDHIBnEqH3_eSKgcyUN8FbOtHE\"",\""expires_in\"":3600,\""scope\"":\""manage\"",\""timestamp\"":\""20250312074638\""}""",200
,http://localhost:3000/api/v2/mgmts/orgs?search_timestamp=20250312074638,GET,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjb21wcmVoZW5zaXZlLXBvcnRhbCIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiZDdlNGQyY2UtNTFlZC00OTY3LTgyODEtZjY0MDBlNWNmMDc2IiwiZXhwIjoxNzQxNzY5MTk4LCJzY29wZSI6Im1hbmFnZSIsImlhdCI6MTc0MTc2NTU5OH0.OwBIBO293IxIgZLZ9sDHIBnEqH3_eSKgcyUN8FbOtHE,Mozilla/5.0,anya123456SB0FCJXYQHZSUV8,,,,,application/json,,"""\""\""""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""search_timestamp\"":\""20250312074638\"",\""org_cnt\"":2,\""org_list\"":[{\""id\"":\""4038a0f9-c51a-4578-b5e7-a3a525bd6135\"",\""name\"":\""Bond Bank\"",\""opType\"":\""I\"",\""orgCode\"":\""bond123456\"",\""orgType\"":\""01\"",\""authType\"":\""01\"",\""industry\"":\""bank\"",\""serialNum\"":\""bondserial00\"",\""createdAt\"":\""2025-02-12T07:14:10.661Z\"",\""updatedAt\"":\""2025-02-12T07:14:10.661Z\""},{\""id\"":\""441d9a01-ef41-494f-8743-c55f269827d9\"",\""name\"":\""Anya Bank\"",\""opType\"":\""I\"",\""orgCode\"":\""anya123456\"",\""orgType\"":\""01\"",\""authType\"":\""01\"",\""industry\"":\""bank\"",\""serialNum\"":\""anyaserial00\"",\""createdAt\"":\""2025-02-12T07:14:09.343Z\"",\""updatedAt\"":\""2025-02-12T07:14:09.343Z\""}]}""",200
,http://localhost:3000/api/oauth/2.0/token,POST,,Mozilla/5.0,anya123456ST4BWFGTYBC0T2O,,,,,application/x-www-form-urlencoded,164,"""{\""grant_type\"":\""client_credentials\"",\""client_id\"":\""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca\"",\""client_secret\"":\""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o\"",\""scope\"":\""ca\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""token_type\"":\""Bearer\"",\""access_token\"":\""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiODA3YThkMDktNDAyMC00YmRjLTlkYWUtNzRiMGUzZjY2YWY3IiwiZXhwIjoxNzQxNzY5MTk4LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY1NTk4fQ.vxzVVVNsbwQBRkHR1EQ2TMNQskEmay7ISIVv3_BwXP0\"",\""expires_in\"":3600,\""scope\"":\""ca\""}""",200
,http://localhost:3000/api/ca/sign_request,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiODA3YThkMDktNDAyMC00YmRjLTlkYWUtNzRiMGUzZjY2YWY3IiwiZXhwIjoxNzQxNzY5MTk4LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY1NTk4fQ.vxzVVVNsbwQBRkHR1EQ2TMNQskEmay7ISIVv3_BwXP0,Mozilla/5.0,anya123456S5X7WZAYW0PAIU6,,,,,application/json,951,"""{\""sign_tx_id\"":\""anya123456_certauth00_20250312074641_bondserial00\"",\""user_ci\"":\""MzQzMDA4\"",\""real_name\"":\""Magnolia Fadel\"",\""phone_num\"":\""+821027735075\"",\""request_title\"":\""Request for Consent to Use Personal Information for Research\"",\""device_code\"":\""MO\"",\""device_browser\"":\""WB\"",\""return_app_scheme_url\"":\""https://anya-bank.com/return\"",\""consent_type\"":\""1\"",\""consent_cnt\"":3,\""consent_list\"":[{\""tx_id\"":\""MD_anya123456_bond123456_RA20250001_certauth00_20250312074641_XXAB00490000\"",\""consent_title\"":\""Consent Request for Transmission\"",\""consent\"":\""Y29uc2VudC0wMDM=\"",\""consent_len\"":16},{\""tx_id\"":\""MD_anya123456_bond123456_RA20250001_certauth00_20250312074641_XXAB00490001\"",\""consent_title\"":\""Consent to Collection and Use of Personal Information\"",\""consent\"":\""Y29uc2VudC0wMDE=\"",\""consent_len\"":16},{\""tx_id\"":\""MD_anya123456_bond123456_RA20250001_certauth00_20250312074641_XXAB00490002\"",\""consent_title\"":\""Consent to Provide Personal Information\"",\""consent\"":\""Y29uc2VudC0wMDE=\"",\""consent_len\"":16}]}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Electronic signature request successful, cert_tx_id has been provided.\"",\""sign_ios_app_scheme_url\"":\""mydataauth://auth?tx_id=anya123456\"",\""sign_aos_app_scheme_url\"":\""mydataauth://auth?tx_id=anya123456\"",\""sign_web_url\"":\""https://mydataauth.com/auth?tx_id=anya123456\"",\""cert_tx_id\"":\""20250312074641671330a7cabb4187bf462eeeb2\""}""",200
,http://localhost:3000/api/ca/sign_result,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiODA3YThkMDktNDAyMC00YmRjLTlkYWUtNzRiMGUzZjY2YWY3IiwiZXhwIjoxNzQxNzY5MTk4LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY1NTk4fQ.vxzVVVNsbwQBRkHR1EQ2TMNQskEmay7ISIVv3_BwXP0,Mozilla/5.0,anya123456SNU8ZVUK6QBME7T,,,,,application/json,122,"""{\""sign_tx_id\"":\""anya123456_certauth00_20250312074641_bondserial00\"",\""cert_tx_id\"":\""20250312074641671330a7cabb4187bf462eeeb2\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""signed_consent_cnt\"":3,\""signed_consent_list\"":[{\""signed_consent_len\"":212,\""signed_consent\"":\""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURNPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTJUMDc6NDY6NDYuMzEyWiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9\"",\""tx_id\"":\""MD_anya123456_bond123456_RA20250001_certauth00_20250312074641_XXAB00490000\"",\""user_id\"":\""80aee432-f3a1-48dd-af3c-d3de79278881\"",\""certificate_id\"":\""d26612cc-2114-465d-94e0-2755eb3039eb\""},{\""signed_consent_len\"":212,\""signed_consent\"":\""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURFPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTJUMDc6NDY6NDYuMzEyWiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9\"",\""tx_id\"":\""MD_anya123456_bond123456_RA20250001_certauth00_20250312074641_XXAB00490001\"",\""user_id\"":\""80aee432-f3a1-48dd-af3c-d3de79278881\"",\""certificate_id\"":\""d26612cc-2114-465d-94e0-2755eb3039eb\""},{\""signed_consent_len\"":212,\""signed_consent\"":\""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURFPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTJUMDc6NDY6NDYuMzEyWiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9\"",\""tx_id\"":\""MD_anya123456_bond123456_RA20250001_certauth00_20250312074641_XXAB00490002\"",\""user_id\"":\""80aee432-f3a1-48dd-af3c-d3de79278881\"",\""certificate_id\"":\""d26612cc-2114-465d-94e0-2755eb3039eb\""}]}""",200
